Source,Reference,Prediction,Sentence_BLEU
Kết luận: Mặc dù nhiễm giun móc là bệnh tương đối phổ biến ở các nước đang phát triển nhưng biến chứng nặng như mất protein qua ruột thường hiếm gặp vì vậy cần được chẩn đoán và điều trị kịp thời để tránh tình trạng nguy kịch đến tính mạng.,"Conclusion: Although hookworm infection is a common disease in developing countries, severe complications of hookworm such as protein-losing enteropathy are rare, so prompt diagnosis and treatment is required to avoid life-threatening.","Conclusion: Although cataract infection is a relatively common disease in developing countries, severe complications such as intestinal protein loss are rare and should be diagnosed and treated in time to avoid life-threatening conditions.",32.37181514177613
"Đối tượng và phương pháp: Báo cáo ca bệnh có biến chứng nặng của giun móc tại khoa Cấp cứu và Chống độc, Bệnh viện Nhi Trung ương.","Subjects and methods: Report a case of severe complications of hookworm at the Department of Emergency and Poison Control, National Children's Hospital.","Subjects and methods: A report of severe complications of cataracts at the Department of Emergency and Toxicology, National Children's Hospital.",51.96599018161567
"Kết quả: Trẻ gái 20 tháng tuổi, dân tộc Mường nhập viện vì li bì và tiêu chảy.",Results: A 20-month-old girl from the Muong ethnic was admitted because of lethargy and diarrhea.,Results: A 20-month-old girl from the Mangan ethnic group was admitted to hospital for diarrhea and diarrhea.,48.45766087853282
"Xét nghiệm cho thấy trẻ thiếu máu rất nặng, bạch cầu ưa acid tăng cao và protein máu giảm nặng.","Initial tests showed that the child had severe anemia, with elevated eosinophils and severe hypoproteinemia.","The test showed that children with severe anemia, increased white blood cell proliferation and severe decreased blood protein.",11.154288433080788
"Bệnh nhân được điều trị tình trạng cấp cứu và xác định những căn nguyên gây giảm protein máu; loại trừ bệnh lý: suy dinh dưỡng, gan và thận,... Dựa vào yếu tố dịch tễ và các triệu chứng gợi ý, chúng tôi đã chỉ định xét nghiệm tìm kí sinh trùng trong đó có tìm trứng giun móc đồng thời định lượng nồng độ alpha 1 antitrypsin (A 1 AT) trong phân.","The patient was treated for the emergency condition and investigated common causes of hypoproteinemia. Patients were excluded: malnutrition, liver and kidney diseases,... Based on epidemiological factors and symptoms, we prescribed tests for parasites including worm eggs and quantified alpha 1 antitrypsin (A1AT) level in the stool.","Patients were treated as an emergency and identified the causes of blood protein depletion; excluding diseases: malnutrition, liver and kidneys,... Based on epidemiological factors and suggestive symptoms, we indicated a parasitic finding test in which the eggs were found and the amount of alpha 1 antitrypsin (A1 AT) in feces was measured.",27.541143343574166
"Kết quả mẫu phân có rất nhiều trứng giun móc (+ + +) và tăng nồng độ A1AT (106,2 mg / dL).",The child's stool showed a lot of hookworm eggs (+++) and increased A1AT concentration (106.2 mg / dL).,The results of fecal samples had a lot of eggs (+ + +) and increased A1AT (106.2 mg / dL).,60.84121675336109
Chẩn đoán xác định là mất protein qua ruột (PLE) do nhiễm giun móc. Điều trị bằng albendazol trong 3 ngày.,The patient was confirmed with protein-losing enteropathy (PLE) due to hookworm infection and was treated with albendazole for 3 days.,Diagnosis was determined to be intestinal protein leakage (PLE) due to a cataract infection. Treatment was with albendazole for 3 days.,34.71636178393148
"Sau 16 ngày chẩn đoán và điều trị, bệnh nhân đại tiện bình thường, hết phù, protein máu không giảm lại và được xuất viện.","After 16 days of diagnosis and treatment, the patient had normal bowel movements, no edema, no reduction in serum protein and was discharged.","After 16 days of diagnosis and treatment, the patient was normal, depleted, blood protein did not decrease and was discharged.",45.02501446094607
Đánh giá chăm sóc điều dưỡng về tác dụng không mong muốn viêm niêm mạc miệng trên bệnh nhân ung thư đầu cổ điều trị hoá xạ tại Bệnh viện K,Evaluating nursing care for mucositis induced by chemoradiation for the treatment of head and neck cancer at National cancer hospital,Assessment of nursing care on adverse effects of oral mucosa in radiation treated head and neck cancer patients at K hospital,14.962848372546667
"Những năm gần đây, tỷ lệ mắc và tử vong do bệnh tim mạch ở Việt Nam ngày càng gia tăng.","In recent years, Vietnam has witnessed an increase in cardiovascular disease morbidity and mortality.","In recent years, the prevalence and mortality of cardiovascular disease in Vietnam has increased.",23.961829057131983
"Chính vì vậy, chúng tôi tiến hành nghiên cứu mô tả cắt ngang một số yếu tố nguy cơ bệnh tim mạch trên 269 cán bộ, nhân viên một trường đại học ở Hà Nội năm 2016 trong độ tuổi từ 20 đến 64.",This has given impetus to the current cross-sectional study to collect data on risk factors of cardiovascular disease through the 2016 annual physical exam result of 269 staff members aged from 20 to 64 from a Hanoi-based university.,"Therefore, we conducted a cross-sectional study describing some risk factors for cardiovascular disease on 269 staff, employees of a university in Hanoi in 2016 between the ages of 20 and 64.",4.6032828336523774
"Kết quả cho thấy 43,8% đối tượng thừa cân - béo phì; 12,3% tăng huyết áp; 29,0% rối loạn lipid máu.","The prevalence of overweight - obesity, hypertension and dyslipidemia was 43.8%, 12.3% and 29.0%, respectively.",Results showed that 43.8% of subjects were overweight - obese; 12.3% had hypertension; 29.0% had lipid dysfunction.,7.132482595301581
Tỷ lệ mắc các yếu tố nguy cơ ở nam cao hơn nữ.,Men were more at risk than women.,The prevalence of risk factors in men is higher than in women.,7.347053125977879
Tỷ lệ cán bộ nhân viên của trường mắc tăng huyết áp và rối loạn lipid máu thấp hơn so với cộng đồng.,"Compared with wider community, the prevalence of hypertension and dyslipidemia among the staff was considerably lower.",The percentage of school staff with hypertension and lipid dysfunction is lower than in the community.,6.281224944003696
"Có sự liên quan giữa giới tính với tình trạng thừa cân béo phì, tăng huyết áp, rối loạn lipid máu, trong khi nhóm tuổi chủ yếu liên quan tới tình trạng tăng huyết áp (p < 0,001).","There was an association between gender and these risk factors, while age generally affected hypertension (p < 0.001).","There is a gender association with obesity, hypertension, lipid dysfunction, while the age group is mainly associated with hypertension (p<0.001).",24.669426816409512
Đánh giá kết quả điều trị đau thần kinh toạ do thoát vị đĩa đệm bằng tiêm COLLAGEN GUNA,ASSESSMENT OF THE EFFECTIVENESS OF NERVE PAIN TREATMENT CAUSED BY HERNIATED DISC WITH GUNA COLLAGEN INJECTION,Evaluation of the outcomes of treatment of spinal nerve pain due to disc herniation by COLLAGEN GUNA injection,2.5540496664715904
Xác định tỷ lệ đái tháo đường và mối liên quan giữa một số yếu tố với nguy cơ đái tháo đường sau sinh 6 tuần ở người bệnh đái tháo đường thai kì.,To evaluate prevalence 6 weeks postpartum diabetes and relative with some factors in women with gestational diabetes Subject and method: A cross-sectional and follow up to 6 weeks postpartum on 93 pregnant women with GDM from 7/2018 to 7/2019 at National Hospital of Endocrinology.,Determine the prevalence of diabetes and the relationship between some factors with the risk of postpartum diabetes at 6 weeks in patients with gestational diabetes.,4.2727746337564545
"Kết luận: Tỷ lệ đái tháo đường típ 2 sau sinh 6 tuần 11,8%; tiền đái tháo đường 47,3%; glucose máu bình thường 40,9%.",Conclusion: Prevalence 6 weeks postpartum diabetes is 11.8%.,Conclusion: The rate of type 2 diabetes after 6 weeks of birth was 11.8%; pre-diabetes was 47.3%; normal blood glucose was 40.9%.,5.146852383843665
Thừa cân / béo phì trước mang thai làm tăng nguy cơ đái tháo đường típ 2 sau sinh.,Overweight / obesity pre-pregnancy increased risk type 2 diabetes postpartum.,Overweight / obesity before pregnancy increases the risk of type 2 diabetes after delivery.,17.678748653651848
"BMI trước mang thai ở ngưỡng 22,2 kg / m2 có giá trị dự báo ĐTĐ típ 2 sau sinh 6 tuần với độ nhạy và đặc hiệu cao nhất.",BMI pre-pregnancy level 22.2 kg / m2 predict type 2 diabetes mellitus with highest sensitve and specificity.,Pre-pregnancy BMI at 22.2 kg / m2 was the predictive value of type 2 diabetes after birth 6 weeks with the highest sensitivity and specificity.,17.846877279661648
"Kết quả: Tỷ lệ đái tháo đường týp 2 sau sinh 6 tuần là 11,8%, tiền đái tháo đường 47,3%, glucose máu bình thường 40,9%.","Result: Prevalence type 2 diabetes 6 weeks postpartum was 11.8%; prediabetes 47.3%, normal glucose tolerance 40.9%.","Results: The rate of type 2 diabetes after 6 weeks of delivery was 11.8%, pre-diabetes 47.3%, normal blood glucose 40.9%.",21.194961928390224
"BMI trước thai BMI trước thai ở ngưỡng 22,2 kg / m2 có giá trị dự báo đái tháo đường sau sinh với độ nhạy (90,9%), độ đặc hiệu (70,7%), AUC = 0,803 (p= 0,002).","BMI pre-pregnancy level 22.2 kg / m2 predict postpartum type 2 diabetes mellitus with highest sensitve (90.9%) and specificity (70.7%), AUC = 0.803 (p=0.002).","Pre-pregnancy BMI BMI at 22.2 kg / m2 was the prognostic value of postpartum diabetes with sensitivity (90.9%), specificity (70.7%), AUC = 0.803 (p=0.002).",53.36172773868456
"BMI trước thai ≥ 22,2 kg / m2 làm tăng nguy cơ đái tháo đường sau sinh 6,95 lần (p < 0,01).",BMI pre-pregnancy ≥ 22.2 kg / m2 increased risk type 2 diabetes postpartum 6.95 fold (p<0.01).,Prenatal BMI ≥ 22.2 kg / m2 increased the risk of postpartum diabetes 6.95 times (p<0.01).,48.82066497822455
"BMI lúc chẩn đoán đái tháo đường thai kỳ ≥ 25,2 kg / m2 làm tăng 5,21 lần nguy cơ đái tháo đường sau sinh (p < 0,05).",BMI at diagnosed gestational diabetes ≥ 25.2 kg / m2 increase risk of type 2 diabetes postpartum 5.21 fold (p<0.05).,BMI at diagnosis of gestational diabetes ≥ 25.2 kg / m2 increased the risk of postpartum diabetes 5.21 times (p<0.05).,48.195116293616074
Báo cáo ca lâm sàng - kỹ thuật bọc động mạch chủ lên hỗ trợ phương pháp Hybrid điều trị thương tổn phức tạp vùng quai động mạch chủ,Wrapping technique of ascending aorta in hybrid procedure for complex aortic arch disease,Clinical-technical case report to support the Hybrid method for the treatment of complex lesions of the carotid artery,2.8265205879007453
"Phẫu thuật là phương pháp điều trị chính, hiệu quả điều trị cao và ít biến chứng.","Surgery is the most important treatment method, with high efficiency and fewer complications.","Surgery is the main treatment method, high treatment effectiveness and few complications.",19.88658161321134
"Kết quả: tỷ lệ lành / ác là 1.31 (u ác tính 43,23%), nữ / nam là 1,05/1, tự sờ thấy u không đau là triệu chứng thường gặp nhất.","Results: benign / malignant ratio is 1, 31, female / male ratio is 1, 05/1, painless mass at gland is the most common symptom.","Results: The healing / malignancy ratio was 1.31 (malignant 43.23%), female / male was 1.05/1, self-perception without pain was the most common symptom.",24.40184282327546
"Kích thước u 2-4 cm 72,6%, bên phải / trái là 1,1/1, ranh giới không rõ hay gặp u ác tính, mật độ u chủ yếu giảm âm chiếm 89%.","Tumor size 2 - 4 cm 72, 6%, right / left is 1, 1/1, hypoechoic 89%.","Tumor size 2-4 cm 72.6%, right / left is 1.1/1, the boundary is unclear or has malignant tumors, the tumor density mainly decreases negative accounting for 89%.",31.67710069960326
"Thể giải phẫu bệnh u tuyến đa hình hay gặp nhất chiếm tỷ lệ 52,7% ở cả 2 nhóm và chiếm 92,8% ở nhóm u lành tính, trong nhóm ung thư hay gặp nhất UTBM tuyến nang chiếm 34,37%, tiếp đó UTBM biều bì nhầy 25%.","With benign tumors, the commonest histopathology is pleomorphic adenoma, Among the malignant tumors, adenoid cystic carcinoma was the commonest tumor 34, 37%, followed by mucoepidermoid carcinoma 25%.","The most common anatomy of multiple thyroid tumors accounted for 52.7% in both groups and accounted for 92.8% in the benign tumor group, in the cancer group the most common thyroid tumors accounted for 34.37%, followed by mucous membrane tumors 25%.",8.3314054365396
"Với u lành tính, PT lấy u 35,7%, cắt toàn bộ tuyến + u 64,3%, 96,9% BN ung thư được PT cắt toàn bộ tuyến, 53,1% vét hạch.","With benign tumors, surgery removed the tumor 35, 7%, removed the whole gland+tumor 64, 3%, 96, 9% of cancer underwent surgery to remove the entire gland, 53, 1% lymph node dissection.","In benign tumors, CT removed 35.7%, complete gland resection + 64.3%, 96.9% of cancer patients had complete gland resection, 53.1% had lymph node resection.",7.275125483506494
"Biến chứng hay gặp là liệt môi dưới sau mổ 10,8%, hầu hết đều hồi phục sau 6 tháng, tê lưỡi và rối loạn vị giác, chảy máu ít gặp.","Common complications are early paresis of the marginal branch of the facial nerve 10, 8%, recover after 6 months, lingual nerve paresis, hematoma are uncommon.","Common complications were lower lip paralysis after surgery 10.8%, most recovered after 6 months, tongue numbness and taste disorders, bleeding was rare.",10.703800009837328
Kết luận: U tuyến dưới hàm có đặc điểm mô bệnh học đa dạng.,Conclusions: Histopathology of submandibular tumor is diversity.,Conclusion: Pancreatic tumors have various pathological characteristics.,5.669791110976001
Đặc điểm lâm sàng và cận lâm sàng có thể định hướng chẩn đoán và tiên lượng điều trị.,Clinical and subclinical features can guide diagnosis and treatment prognosis.,Clinical and subclinical features can guide diagnosis and treatment prognosis.,100.00000000000004
"Tổng hợp xanh và khảo sát khả năng kháng khuẩn của nano vàng, bạc thu được từ chiết xuất lá cây Callisia fragrans",Green synthesis and study on antibacterial activity of silver and gold nanoparticles obtained from callisia fragrans leaf extract,Synthesis of blue and investigate the antibacterial capacity of yellow and silver nanosomes obtained from Callisia fragrans extract,6.256118460580956
"Nghiên cứu mô tả, cắt ngang 97 bệnh nhân người dân tộc thiểu số được chẩn đoán Tăng huyết áp bằng phỏng vấn, đo đạc các chỉ số nhân trắc theo bộ câu hỏi điều tra soạn sẵn. Kết quả: nhận thức, thái độ của bệnh nhân về THA: 19.59% chưa nghe về bệnh THA; kiểm tra HA định kỳ 7.21%, khi có triệu chứng 24.74%, không kiểm tra 68.04%; đối tượng biết về tai biến do THA nhưng không đầy đủ chiếm 26.81%; HA tăng tỷ lệ thuận với BMI, p < 0.01; Vòng bụng trung bình nữ cao hơn nam (89.83 ± 5.50 cm so với 87.27 ± 5.59 cm), p < 0.05, có mối tương quan thuận, mức độ vừa với HA (rHATTr = 0.44, rHATT = 0.56).","Descriptive, cross-sectional study of 97 ethnic minority patients diagnosed with hypertension by interview, measurement of anthropometric indicators according to a set of survey questionnaires.1 Results: Awareness, attitude of patients about hypertension: 19.59% have not heard about hypertension; Periodical checking BP 7.21%, when having symptoms 24.74%, not checking 68.04%; subjects who not fully knew about complications with regard to hypertension accounted for 26.81%; BP increased proportionally with BMI, p<0.01; The average waist circumference of women was higher than that of men (89.83 ± 5.50 cm compared with 87.27 ± 5.59 cm), p<0.05, there was a positive, moderate correlation with BP (rHATTr = 0.44, rHATT = 0.56).","Descriptive, cross-sectional study of 97 patients of ethnic minorities diagnosed Hypertension by interview, measuring the characteristic indicators according to a prepared questionnaire. Results: awareness, attitude of patients about hypertension: 19.59% have not heard about hypertension; periodic hypertension testing 7.21%, when symptoms are 24.74%, untested 68.04%; subjects know about hypertension complications but not fully account for 26.81%; hypertension increases in proportion to BMI, p<0.01; Circulation",23.73396021046268
"Kết luận: Nhận thức, thái độ của người dân tộc thiểu số về THA còn rất hạn chế so với vùng đồng bằng, thành phố.",Conclusions: Awareness and attitudes of ethnic minorities about hypertension are still limited compared to plains and cities.,"Conclusion: The awareness and attitude of ethnic minorities about THA is very limited compared to the plains, cities.",19.692215902857168
Vòng bụng của người dân tộc có xu hướng cao hơn người kinh.,The waist circumference of ethnic people tends to be higher than that of Kinh people.,The abdominal circles of people tend to be higher than those of menopause.,18.87535121456652
THA có mối tương quan thuận với vòng bụng và chỉ số BMI.,Hypertension has a positive correlation with waist circumference and BMI.,THA was positively correlated with abdominal circumference and BMI.,25.13293635022765
Khảo sát tác nhân vi sinh vật gây bệnh viêm nhiễm sinh dục dưới ở phụ nữ khám phụ khoa và yếu tố liên quan,Study of microbial agents causing low genital tract infections in women gynecological examination and related factors,Research on microbial agents causing lower genital infections in women undergoing obstetric examination and related factors,28.977907494497117
"Đánh giá hiệu quả sự thanh thải của urê trong chạy thận nhân tạo (CTNT) bằng chỉ số spKt / V là cần thiết trong điều trị bệnh nhân mắc bệnh thận mạn giai đoạn cuối (BTMGĐC), với nhiều phương pháp đánh giá sẽ giúp nhà chuyên môn lựa chọn phương án tối ưu nhất trong điều trị bệnh lý này.",Evaluating the effectiveness of urea clearance in hemodialysis by the spKt / V indicator is necessary for treating patients with end-stage chronic kidney disease (ESRD). Multiple evaluation methods could support the specialists in choosing the best treatment methods for this disease.,"Evaluating the effectiveness of urethral clearance in artificial kidney transplantation (ICR) by spKt / V index is necessary in the treatment of patients with end-stage chronic kidney disease (CHD), with many evaluation methods that will help the specialist to choose the best option in the treatment of this disease.",23.20047446599085
Nghiên cứu được thực hiện nhằm đánh giá hiệu quả CTNT bằng cách so sánh chỉ số spKt / V ở phương pháp đo trực tiếp trên máy và phương pháp tính toán theo công thức Daugridas.,This study was conducted to evaluate the effectiveness of hemodialysis by comparing the spKt / V indicator in direct measurement on the machine to the calculation method according to the Daugridas formula.,The study was conducted to evaluate the effectiveness of CT by comparing the spKt / V index in the direct measurement method on the machine and the calculation method according to Daugridas formula.,53.52430116192996
"Nghiên cứu mô tả cắt ngang được thực hiện trên 175 bệnh nhân mắc BTMGĐC đang lọc máu tại bệnh viện Chợ Rẫy từ tháng 1-6/2022, chỉ số spKt / V được đo bằng hai phương pháp trên và tính giá trị trung bình, sử dụng kiểm định Willcoxon signrank để so sánh 2 giá trị đó.",The cross-sectional descriptive study on 175 patients with ESRD undergoing hemodialysis at Cho Ray Hospital from January to June 2022 used the Willcoxon Signrank Test to compare the average spKt / V calculated by the two methods above.,"A cross-sectional descriptive study was conducted on 175 patients with hemodialysis at Cho Ray hospital from June to June 2022, the spKt / V index was measured using the above two methods and the mean value, using the Willcoxon signrank test to compare those two values.",18.44043152462269
"Kết quả cho thấy chỉ số trung bình spKt / V ở phương pháp đo trực tiếp trên máy (1,77 (1,5 - 2,06)) và phương pháp tính toán bằng công thức Daugridas (1,6 (1,36 - 1,82)) đều nằm trong giá trị được khuyến cáo.",The results show that the average spKt / V calculated by the direct measurement on the machine (1.77 (1.5 - 2.06)) and the Daugridas formula (1.6 (1.36) - 1.82)) were all within the recommended value.,The results showed that the average spKt / V in the direct measurement method (1.77 (1.5 - 2.06)) and the calculation method using the Daugridas formula (1.6 (1.36 - 1.82)) were both in the recommended value.,59.024076394241874
"Kiểm định Willcoxon signrank cho thấy sự khác biệt chỉ số spKt / V ở hai phương pháp có ý nghĩa thống kê và Mô hình hồi quy tuyến tính cho thấy có sự tương quan chặt chẽ với hệ số tương quan R = 0,65 và R2 = 0,423 (p < 0,001).","The Willcoxon Signrank Test illustrates a statistically significant difference in spKt / V in the two methods, while the Linear regression model shows a strong correlation with correlation coefficients R = 0.65 and R2 = 0.423 (p<0.001).",The Willcoxon signrank test showed that the difference in spKt / V index in the two methods was statistically significant and the Linear regression model showed a close correlation with the correlation coefficients R = 0.65 and R2 = 0.423 (p < 0.001).,52.713587932363055
"Vì vậy, nhà chuyên môn cần cân nhắc nên lựa chọn phương pháp đo trực tiếp trên máy để đánh giá và điều chỉnh các thông số trong quá trình CTNT để giúp cho bệnh nhân điều trị hiệu quả bệnh lý mắc phải này.","Therefore, experts need to consider choosing an optimal method of measuring directly on the machine to evaluate and adjust parameters during the hemodialysis process in their professional interest to effectively treat the disease.","Therefore, experts should consider choosing a direct measurement method on the machine to evaluate and adjust parameters during CT to help patients effectively treat this disease.",31.090036923469082
"Xây dựng thang đo kiến thức, thái độ, hành vi tiêu dùng thực phẩm chức năng tại nhà thuốc trên địa bàn thành phố Hồ Chí Minh","Building a scale of knowledge, attitudes, behavior of consuming functional foods at pharmacies in Ho Chi Minh city","Building the knowledge, attitudes and behaviors of functional food consumption at pharmacies in Ho Chi Minh city",38.42138674057353
Nghiên cứu mô tả loạt ca bệnh VTPQ được điều trị nội trú tại khoa nhi Bệnh viện Vinmec Times City từ tháng 01/2022 đến tháng 12/2022.,This research recruited all bronchiolitis inpatients in Vinmec Timescity International Hospital from Jan 2022 to Dec 2022.,This is a descriptive study of the case series of acute coronary artery disease treated inpatiently at the pediatric department of Vinmec Times City Hospital from January 2022 to December 2022.,4.317900023606587
"Tất cả bệnh nhân được đánh giá lâm sàng, xét nghiệm công thức máu, CRP, xét nghiệm dịch tỵ hầu tìm virut và vi khuẩn và ghi nhận các trường hợp dùng kháng sinh, phân tích lý do bệnh nhân phải dùng kháng sinh trong quá trình điều trị.","The reason of antibiotic application was analysed based on clinical symptoms, complete blood count, CRP, nasopharyngeal test for virus and bacteria.","All patients were evaluated clinically, blood formula testing, CRP, fluid testing to find viruses and bacteria and record cases of antibiotic use, analyze the reasons why patients should use antibiotics during treatment.",5.959978627465528
"Kết quả: Có 68 bệnh nhân VTPQ, tuổi trung bình là 9,2 + 5,4 tháng, nam / nữlà 1,5.","Result: There were 68 inpateints acquiring bronchiolitis, with mean age 9, 2 ± 5, 4 months and male / female ratio was 1, 5.","Results: There were 68 patients, the mean age was 9.2 + 5.4 months, male / female was 1.5.",13.530644261122019
"Kết luận: Tỷ lệ sửdụng kháng sinh trong điều trị VTPQ chiếm 51,5%, cơ sở đề sửdụng kháng sinh là lâm sàng phổi có rale ầm, mức độ nặng vừa, chỉ số viêm trong máu cao và có bằng chứng vi khuẩn trong dịch tỵ hầu và hình ảnh X-quang phổi có đám mờ.","Conclusion: The rate of administering antibiotics in bronchiolitis treatment in Vinmec Timescity International Hospital was 51.5%. The justification forantibiotic using was clinical symptome, elevated inflammatory biomarkers, positive nasopharyngeal culture and X-ray.","Conclusion: The rate of antibiotic stenosis in the treatment of HCC accounted for 51.5%, the basis of antibiotic stenosis was the clinical pulmonary stenosis, moderate severity, high intravascular inflammatory index and evidence of bacterial fluid and clouded lung x-rays.",10.763774116412968
Phân lập Bacteriophage phân giải vi khuẩn Escherichia coli từ môi trường nước bằng phương pháp vết tan,Isolation of escherichia coli bacteriophage from water environment by lysis method,Separation of bacteriophages from the aquatic environment by scarring method,9.548450962056531
Đánh giá hiệu quả điều trị đau của điện nhĩ châm trên người bệnh có hội chứng thắt lưng hông do thoái hoá cột sống.,To evaluate the effectiveness of pain treatment of auricular electrical stimulation in patients with hip lumbar syndrome due to degeneration spine and comment some factors related to treatment outcome.,To evaluate the effectiveness of electrostatic pain in patients with hip rib syndrome due to spinal degeneration.,21.897208152642374
"Đối tượng: 60 bệnh nhân được chẩn đoán hội chứng thắt lưng hông do thoái hoá cột sống chia làm hai nhóm nghiên cứu và nhóm chứng, điều trị tại khoa Phục hồi chức năng – Đông y, Bệnh viện đa khoa Hoè Nhai từ 09/2021 đến 07/2022.","Subjects: 60 patients diagnosed with hip lumbar syndrome due to degeneration spinr divided into study group and control group, treated at Rehabilitation - Traditional Medicine Department, Hoe Nhai General Hospital from September 2021 to July 2022.","Subjects: 60 patients were diagnosed with hip rib syndrome due to spinal degeneration divided into two study groups and control groups, treated at the Department of Rehabilitation - Medicine, Hoè Nhai General Hospital from September 2021 to July 2022.",39.79169959534898
"Phương pháp nghiên cứu: can thiệp lâm sàng có đối chứng, so sánh kết quả trước sau điều trị.","Research method: controlled clinical intervention, comparison before and after treatment.","Methods: controlled clinical intervention, comparison of pre- and post-treatment results.",40.89601472043678
"Kết quả: sau 20 ngày điều trị, điểm VAS trung bình của nhóm nghiên cứu giảm từ 6,43 ± 0,82 xuống 0,83 ± 0,65 với p < 0.05; kết quả này khác biệt có ý nghĩa thống kê so với nhóm chứng (VAS giảm từ 6,13 ± 0,90 xuống 1,27 ± 0,79) với p < 0,05, điểm trung bình chức năng sinh hoạt hàng ngày sau điều trị của nhóm nghiên cứu (4,77 ± 1,46) cải thiện hơn nhóm chứng (5,57 ± 1,48) với p < 0,05.","Results: after 20 days of treatment, the mean VAS score of the study group decreased from 6.43 ± 0.82 to 0, 83 ± 0.65 with p < 0.05; this result was statistically significant compared to the control group (VAS decreased from 6.13 ± 0.90 to 1, 27 ± 0.79) with p < 0.05, the mean score of daily living function after treatment of the study group (4.77 ± 1.46) improved over the control group (5.57 ± 1.48) with p < 0.05.","Results: after 20 days of treatment, the average VAS score of the study group decreased from 6.43 ± 0.82 to 0.83 ± 0.65 with p < 0.05; this result differed statistically significantly from the control group (VAS decreased from 6.13 ± 0.90 to 1.27 ± 0.79) with p < 0.05, the average daily functional score after treatment of the study group (4.77 ± 1.46) improved more than the control group (5.57 ± 1.48) with p < 0.05.",69.82178778570585
"Kết luận: phương pháp điện nhĩ châm kết hợp điện châm và xoa bóp bấm huyệt có tác dụng giảm đau, cải thiện chức năng sinh hoạt hàng ngày trên bệnh nhân có hội chứng thắt lưng hông do thoái hoá cột sống.","Conclusion: auricular electrical stimulation combined with electro-acupuncture and acupressure has pain relieving effect, improving daily living function in patients with hip lumbar syndrome due to degeneration spine.","Conclusion: Combination of magnetic resonance imaging and aortic resonance imaging have analgesic effects, improve daily function in patients with hip rib syndrome due to spinal degeneration.",18.928703321592355
Thực trạng sử dụng thuốc điều trị bệnh basedow trên bệnh nhân nội trú,The current situation of drugs usage to treat basedow on inpatients,The status of basedow drug use in inpatients,5.367626065580593
Nghiên cứu xây dựng quy trình định lượng đồng thời naringin và hai chất bảo quản là kali sorbat và natri benzoat trong cao bưởi non.,To develop an analytical methodology to simultaneously determine naringin and two preservatives (sodium benzoate and potassium sorbate) in extract of young pomelo.,The study built on the simultaneous quantitative process of naringin and two preservatives: potassium sorbate and sodium benzoate in short grapefruit.,14.131251381458478
"Đối tượng và phương pháp: Naringin, natri benzoat và kali sorbat trong cao bưởi non được định lượng bằng phương pháp sắc ký lỏng hiệu năng cao.","Subjects and methods: Naringin, sodium benzoate and potassium sorbate in young pomelo extract were determined by HPLC method.","Subjects and methods: Naringin, sodium benzoate and potassium sorbate in short grapefruit were quantified by high-efficiency liquid chromatography method.",56.01180155731479
"Kết quả: Đã xây dựng được quy trình định lượng đồng thời naringin và 2 chất bảo quản bằng phương pháp HPLC với các điều kiện cột C18, pha động acetonitril – acid acetic 0,1% (20: 80), tốc độ dòng 1 ml / phút và bước sóng phát hiện 235 nm.","Results: Chromatographic separation was made with C18 column using acetonitrile - acetic acid 0.1% (20: 80) as the mobile phase at 1, 0 ml / min and detected at 235 nm.","Results: The process of simultaneous quantification of naringin and 2 preservatives by HPLC method with C18 column conditions, acetonitril - acetic acid 0.1% (20: 80), flow rate of 1 ml / min and detection wavelength of 235 nm has been developed.",28.551584992909255
"Quy trình định lượng đạt các chỉ tiêu thẩm định gồm tính phù hợp hệ thống, độ đặc hiệu, khoảng tuyến tính (naringin: 10,0 – 500,0 (ppm), y = 9902,5 x, R2 = 1,0000; kali sorbat: 0,4 – 20,0 (ppm), y = 34597x, R2 = 1,0000; natri benzoat: 0,4 – 20,0 (ppm), y = 35395x, R2 = 1,0000), độ chính xác (RSD < 2,0%) và độ đúng (tỷ lệ phục hồi từ 98 – 102 (%)).","The process was validated the system suitsability; selectivity; linearity range of naringin (10.0 - 500.0 (ppm); y = 9902.5x; R2 = 1.0000), potassium sorbate (0.4 - 20.0 (ppm); y = 34597x; R2 = 1.0000), and sodium benzoate (0.4 - 20.0 (ppm); y = 35395x; R2 = 1.0000); precision of both three compounds with RSD < 2.0%; and accuracy with recovery ratio in 98 - 102 (%).","The quantitative process achieved the evaluation criteria including systemic suitability, specificity, linear range (naringin: 10.0 - 500.0 (ppm), y = 9902.5 x, R2 = 1.0000; potassium sorbate: 0.4 - 20.0 (ppm), y = 34597x, R2 = 1.0000; sodium benzoate: 0.4 - 20.0 (ppm), y = 35395x, R2 = 1.0000), accuracy (RSD < 2.0%) and accuracy (ratio)",29.314627599948984
"Kết luận: Quy trình đạt các yêu cầu về thẩm định, có thể ứng dụng quy trình trong kiểm soát hàm lượng chất đánh dấu và chất bảo quản trong cao bưởi non.",Conclusion: The process could be applied to determine the content of marker and preservatives in young pomelo extract.,"Conclusion: The procedure meets the validation requirements, the procedure can be applied in controlling the content of markers and preservatives in grapefruit.",14.273063385854732
